Rows: 1000 Columns: 1000
Too large to print!
Number of tripods: 5000
Optimal placement:
location: (999,318), orientation: NORTH, sum: 27
location: (121,70), orientation: SOUTH, sum: 27
location: (120,962), orientation: NORTH, sum: 27
location: (120,741), orientation: EAST, sum: 27
location: (120,548), orientation: EAST, sum: 27
location: (120,334), orientation: WEST, sum: 27
location: (120,312), orientation: EAST, sum: 27
location: (120,230), orientation: SOUTH, sum: 27
location: (120,55), orientation: EAST, sum: 27
location: (119,915), orientation: NORTH, sum: 27
location: (119,821), orientation: NORTH, sum: 27
location: (119,730), orientation: WEST, sum: 27
location: (119,352), orientation: NORTH, sum: 27
location: (119,129), orientation: SOUTH, sum: 27
location: (119,56), orientation: SOUTH, sum: 27
location: (118,822), orientation: SOUTH, sum: 27
location: (117,834), orientation: WEST, sum: 27
location: (117,730), orientation: EAST, sum: 27
location: (117,314), orientation: SOUTH, sum: 27
location: (117,201), orientation: NORTH, sum: 27
location: (117,146), orientation: EAST, sum: 27
location: (116,899), orientation: NORTH, sum: 27
location: (116,833), orientation: SOUTH, sum: 27
location: (116,414), orientation: WEST, sum: 27
location: (116,202), orientation: WEST, sum: 27
location: (116,92), orientation: NORTH, sum: 27
location: (115,476), orientation: WEST, sum: 27
location: (115,73), orientation: WEST, sum: 27
location: (114,972), orientation: NORTH, sum: 27
location: (114,828), orientation: EAST, sum: 27
location: (114,706), orientation: WEST, sum: 27
location: (114,145), orientation: NORTH, sum: 27
location: (114,99), orientation: EAST, sum: 27
location: (113,829), orientation: SOUTH, sum: 27
location: (113,705), orientation: SOUTH, sum: 27
location: (113,384), orientation: NORTH, sum: 27
location: (113,228), orientation: NORTH, sum: 27
location: (113,124), orientation: EAST, sum: 27
location: (112,949), orientation: SOUTH, sum: 27
location: (112,868), orientation: EAST, sum: 27
location: (112,622), orientation: NORTH, sum: 27
location: (112,286), orientation: EAST, sum: 27
location: (112,229), orientation: WEST, sum: 27
location: (112,227), orientation: SOUTH, sum: 27
location: (111,634), orientation: NORTH, sum: 27
location: (111,327), orientation: SOUTH, sum: 27
location: (110,898), orientation: EAST, sum: 27
location: (110,635), orientation: WEST, sum: 27
location: (110,526), orientation: SOUTH, sum: 27
location: (109,514), orientation: NORTH, sum: 27
location: (109,35), orientation: SOUTH, sum: 27
location: (108,976), orientation: WEST, sum: 27
location: (108,736), orientation: SOUTH, sum: 27
location: (108,673), orientation: EAST, sum: 27
location: (108,513), orientation: EAST, sum: 27
location: (108,448), orientation: EAST, sum: 27
location: (108,372), orientation: EAST, sum: 27
location: (107,949), orientation: EAST, sum: 27
location: (106,30), orientation: NORTH, sum: 27
location: (105,813), orientation: EAST, sum: 27
location: (105,585), orientation: SOUTH, sum: 27
location: (105,573), orientation: NORTH, sum: 27
location: (104,952), orientation: NORTH, sum: 27
location: (104,850), orientation: WEST, sum: 27
location: (104,814), orientation: WEST, sum: 27
location: (104,685), orientation: NORTH, sum: 27
location: (104,221), orientation: SOUTH, sum: 27
location: (104,18), orientation: SOUTH, sum: 27
location: (103,962), orientation: WEST, sum: 27
location: (103,951), orientation: EAST, sum: 27
location: (103,813), orientation: EAST, sum: 27
location: (103,34), orientation: NORTH, sum: 27
location: (102,777), orientation: EAST, sum: 27
location: (102,758), orientation: NORTH, sum: 27
location: (102,494), orientation: NORTH, sum: 27
location: (102,417), orientation: SOUTH, sum: 27
location: (102,394), orientation: EAST, sum: 27
location: (102,261), orientation: NORTH, sum: 27
location: (101,646), orientation: WEST, sum: 27
location: (101,622), orientation: WEST, sum: 27
location: (101,262), orientation: WEST, sum: 27
location: (101,260), orientation: SOUTH, sum: 27
location: (100,857), orientation: SOUTH, sum: 27
location: (100,572), orientation: NORTH, sum: 27
location: (99,608), orientation: NORTH, sum: 27
location: (99,571), orientation: SOUTH, sum: 27
location: (99,514), orientation: EAST, sum: 27
location: (99,457), orientation: WEST, sum: 27
location: (99,257), orientation: SOUTH, sum: 27
location: (99,135), orientation: NORTH, sum: 27
location: (99,5), orientation: SOUTH, sum: 27
location: (98,551), orientation: WEST, sum: 27
location: (98,134), orientation: SOUTH, sum: 27
location: (97,871), orientation: WEST, sum: 27
location: (97,730), orientation: EAST, sum: 27
location: (97,254), orientation: WEST, sum: 27
location: (96,695), orientation: NORTH, sum: 27
location: (96,526), orientation: EAST, sum: 27
location: (96,524), orientation: WEST, sum: 27
location: (96,445), orientation: NORTH, sum: 27
location: (96,253), orientation: SOUTH, sum: 27
location: (96,46), orientation: WEST, sum: 27
location: (95,527), orientation: WEST, sum: 27
location: (95,524), orientation: SOUTH, sum: 27
location: (94,991), orientation: EAST, sum: 27
location: (94,925), orientation: NORTH, sum: 27
location: (94,538), orientation: NORTH, sum: 27
location: (94,208), orientation: NORTH, sum: 27
location: (94,29), orientation: NORTH, sum: 27
location: (93,992), orientation: WEST, sum: 27
location: (93,794), orientation: WEST, sum: 27
location: (93,537), orientation: EAST, sum: 27
location: (93,207), orientation: SOUTH, sum: 27
location: (93,204), orientation: NORTH, sum: 27
location: (93,13), orientation: SOUTH, sum: 27
location: (92,793), orientation: SOUTH, sum: 27
location: (92,782), orientation: EAST, sum: 27
location: (92,626), orientation: SOUTH, sum: 27
location: (92,525), orientation: SOUTH, sum: 27
location: (92,112), orientation: NORTH, sum: 27
location: (91,726), orientation: EAST, sum: 27
location: (91,664), orientation: SOUTH, sum: 27
location: (91,496), orientation: WEST, sum: 27
location: (91,357), orientation: NORTH, sum: 27
location: (91,113), orientation: NORTH, sum: 27
location: (91,111), orientation: SOUTH, sum: 27
location: (91,109), orientation: NORTH, sum: 27
location: (90,955), orientation: EAST, sum: 27
location: (90,863), orientation: WEST, sum: 27
location: (90,495), orientation: EAST, sum: 27
location: (90,356), orientation: EAST, sum: 27
location: (90,114), orientation: SOUTH, sum: 27
location: (90,112), orientation: EAST, sum: 27
location: (90,108), orientation: SOUTH, sum: 27
location: (89,897), orientation: SOUTH, sum: 27
location: (89,878), orientation: NORTH, sum: 27
location: (89,862), orientation: SOUTH, sum: 27
location: (88,877), orientation: EAST, sum: 27
location: (88,652), orientation: EAST, sum: 27
location: (88,417), orientation: SOUTH, sum: 27
location: (88,312), orientation: NORTH, sum: 27
location: (87,767), orientation: EAST, sum: 27
location: (87,28), orientation: NORTH, sum: 27
location: (86,967), orientation: WEST, sum: 27
location: (86,960), orientation: WEST, sum: 27
location: (86,928), orientation: SOUTH, sum: 27
location: (86,768), orientation: WEST, sum: 27
location: (86,298), orientation: WEST, sum: 27
location: (84,567), orientation: NORTH, sum: 27
location: (84,389), orientation: SOUTH, sum: 27
location: (84,278), orientation: NORTH, sum: 27
location: (84,122), orientation: WEST, sum: 27
location: (84,10), orientation: NORTH, sum: 27
location: (84,6), orientation: NORTH, sum: 27
location: (83,566), orientation: SOUTH, sum: 27
location: (83,483), orientation: WEST, sum: 27
location: (83,394), orientation: SOUTH, sum: 27
location: (83,277), orientation: EAST, sum: 27
location: (82,960), orientation: SOUTH, sum: 27
location: (82,928), orientation: WEST, sum: 27
location: (82,482), orientation: EAST, sum: 27
location: (82,5), orientation: NORTH, sum: 27
location: (81,727), orientation: EAST, sum: 27
location: (81,557), orientation: EAST, sum: 27
location: (81,535), orientation: EAST, sum: 27
location: (81,270), orientation: EAST, sum: 27
location: (81,112), orientation: NORTH, sum: 27
location: (80,724), orientation: NORTH, sum: 27
location: (80,402), orientation: WEST, sum: 27
location: (79,905), orientation: NORTH, sum: 27
location: (79,401), orientation: SOUTH, sum: 27
location: (78,906), orientation: SOUTH, sum: 27
location: (78,247), orientation: NORTH, sum: 27
location: (77,720), orientation: EAST, sum: 27
location: (77,276), orientation: NORTH, sum: 27
location: (77,135), orientation: NORTH, sum: 27
location: (77,129), orientation: WEST, sum: 27
location: (76,566), orientation: WEST, sum: 27
location: (76,372), orientation: WEST, sum: 27
location: (75,430), orientation: SOUTH, sum: 27
location: (74,898), orientation: NORTH, sum: 27
location: (74,891), orientation: NORTH, sum: 27
location: (74,827), orientation: SOUTH, sum: 27
location: (74,652), orientation: EAST, sum: 27
location: (74,453), orientation: EAST, sum: 27
location: (74,212), orientation: SOUTH, sum: 27
location: (73,899), orientation: WEST, sum: 27
location: (73,799), orientation: EAST, sum: 27
location: (73,639), orientation: NORTH, sum: 27
location: (73,147), orientation: WEST, sum: 27
location: (72,108), orientation: WEST, sum: 27
location: (71,17), orientation: NORTH, sum: 27
location: (70,967), orientation: EAST, sum: 27
location: (70,740), orientation: NORTH, sum: 27
location: (70,725), orientation: NORTH, sum: 27
location: (69,854), orientation: EAST, sum: 27
location: (69,745), orientation: EAST, sum: 27
location: (69,739), orientation: EAST, sum: 27
location: (69,377), orientation: SOUTH, sum: 27
location: (69,375), orientation: NORTH, sum: 27
location: (69,335), orientation: NORTH, sum: 27
location: (69,327), orientation: NORTH, sum: 27
location: (69,315), orientation: NORTH, sum: 27
location: (69,134), orientation: SOUTH, sum: 27
location: (69,6), orientation: NORTH, sum: 27
location: (68,927), orientation: NORTH, sum: 27
location: (68,778), orientation: WEST, sum: 27
location: (68,328), orientation: WEST, sum: 27
location: (68,192), orientation: SOUTH, sum: 27
location: (68,78), orientation: NORTH, sum: 27
location: (67,926), orientation: SOUTH, sum: 27
location: (67,813), orientation: NORTH, sum: 27
location: (67,777), orientation: EAST, sum: 27
location: (67,658), orientation: NORTH, sum: 27
location: (67,341), orientation: WEST, sum: 27
location: (67,186), orientation: NORTH, sum: 27
location: (67,77), orientation: EAST, sum: 27
location: (66,778), orientation: WEST, sum: 27
location: (66,561), orientation: NORTH, sum: 27
location: (66,262), orientation: NORTH, sum: 27
location: (66,149), orientation: SOUTH, sum: 27
location: (65,562), orientation: WEST, sum: 27
location: (65,358), orientation: EAST, sum: 27
location: (65,154), orientation: NORTH, sum: 27
location: (64,363), orientation: WEST, sum: 27
location: (64,352), orientation: EAST, sum: 27
location: (64,304), orientation: WEST, sum: 27
location: (64,63), orientation: WEST, sum: 27
location: (63,698), orientation: WEST, sum: 27
location: (63,362), orientation: EAST, sum: 27
location: (62,918), orientation: SOUTH, sum: 27
location: (61,825), orientation: EAST, sum: 27
location: (61,353), orientation: NORTH, sum: 27
location: (61,257), orientation: EAST, sum: 27
location: (61,77), orientation: NORTH, sum: 27
location: (60,993), orientation: EAST, sum: 27
location: (60,985), orientation: NORTH, sum: 27
location: (60,977), orientation: NORTH, sum: 27
location: (60,826), orientation: SOUTH, sum: 27
location: (59,976), orientation: EAST, sum: 27
location: (59,580), orientation: SOUTH, sum: 27
location: (59,417), orientation: EAST, sum: 27
location: (59,375), orientation: NORTH, sum: 27
location: (59,132), orientation: NORTH, sum: 27
location: (58,652), orientation: EAST, sum: 27
location: (58,499), orientation: NORTH, sum: 27
location: (58,376), orientation: SOUTH, sum: 27
location: (58,374), orientation: SOUTH, sum: 27
location: (58,205), orientation: WEST, sum: 27
location: (58,133), orientation: SOUTH, sum: 27
location: (57,107), orientation: EAST, sum: 27
location: (56,909), orientation: NORTH, sum: 27
location: (56,675), orientation: EAST, sum: 27
location: (56,613), orientation: WEST, sum: 27
location: (56,570), orientation: SOUTH, sum: 27
location: (55,676), orientation: WEST, sum: 27
location: (55,591), orientation: SOUTH, sum: 27
location: (55,205), orientation: WEST, sum: 27
location: (55,93), orientation: NORTH, sum: 27
location: (54,241), orientation: NORTH, sum: 27
location: (54,204), orientation: NORTH, sum: 27
location: (53,753), orientation: EAST, sum: 27
location: (53,470), orientation: EAST, sum: 27
location: (53,240), orientation: SOUTH, sum: 27
location: (52,908), orientation: SOUTH, sum: 27
location: (52,423), orientation: NORTH, sum: 27
location: (51,422), orientation: SOUTH, sum: 27
location: (50,475), orientation: WEST, sum: 27
location: (49,737), orientation: NORTH, sum: 27
location: (49,641), orientation: NORTH, sum: 27
location: (49,601), orientation: SOUTH, sum: 27
location: (49,474), orientation: SOUTH, sum: 27
location: (49,195), orientation: WEST, sum: 27
location: (48,738), orientation: SOUTH, sum: 27
location: (48,642), orientation: WEST, sum: 27
location: (48,410), orientation: SOUTH, sum: 27
location: (48,357), orientation: EAST, sum: 27
location: (48,247), orientation: NORTH, sum: 27
location: (48,49), orientation: EAST, sum: 27
location: (47,494), orientation: EAST, sum: 27
location: (47,442), orientation: SOUTH, sum: 27
location: (47,424), orientation: NORTH, sum: 27
location: (47,246), orientation: SOUTH, sum: 27
location: (46,910), orientation: WEST, sum: 27
location: (46,759), orientation: SOUTH, sum: 27
location: (46,486), orientation: SOUTH, sum: 27
location: (46,458), orientation: EAST, sum: 27
location: (46,423), orientation: SOUTH, sum: 27
location: (45,909), orientation: SOUTH, sum: 27
location: (44,455), orientation: SOUTH, sum: 27
location: (44,296), orientation: EAST, sum: 27
location: (44,181), orientation: NORTH, sum: 27
location: (44,63), orientation: SOUTH, sum: 27
location: (43,519), orientation: NORTH, sum: 27
location: (43,451), orientation: WEST, sum: 27
